id,homeExpectedGoal,awayExpectedGoal,homeExpectedAssist,awayExpectedAssist,homeBallPosession,homeShotOnTarget,awayShotOnTarget,homeShotOffTarget,awayShotOffTarget,homeBlockedShot,awayBlockedShot,homeCorner,awayCorner,homeOffside,awayOffside,homeFoul,awayFoul,homeYellowCard,awayYellowCard,homeRedCard,awayRedCard,homeFreekick,awayFreekick,homeThrowIn,awayThrowIn,homeGoalkick,awayGoalkick,homeBigChance,awayBigChance,homeBigChanceMissed,awayBigChanceMissed,homeShotInsideBox,awayShotInsideBox,homeGoalSave,awayGoalSave,homeGoalPrevented,awayGoalPrevented,homePass,awayPass,homeAccuratePass,awayAccuratePass,homeLongPass,awayLongPass,homeAccurateLongPass,awayAccurateLongPass,homeCross,awayCross,homeAccurateCross,awayAccurateCross,homeDribble,awwayDribble,homeSuccessfulDribble,awaySuccessfulDribble,homePossesionLost,awayPossesionLost,homeDuelWon,awayDuelWon,homeAerialWon,awayAerialWon,homeTackle,awayTackle,homeInterception,awayInterception,homeClearance,awayClearance
11352367.0,1.92,0.15,0.59,0.07,72.0,5.0,2.0,5.0,1.0,4.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,5.0,7.0,12.0,2.0,6.0,2.0,0.0,1.0,0.0,10.0,1.0,1.0,3.0,0.0,0.0,331.0,132.0,288.0,88.0,26.0,24.0,14.0,7.0,10.0,2.0,4.0,1.0,13.0,7.0,8.0,3.0,71.0,67.0,36.0,25.0,13.0,7.0,8.0,10.0,7.0,9.0,7.0,17.0
11352358.0,0.15,0.73,0.22,0.73,56.0,0.0,4.0,2.0,4.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,8.0,8.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,243.0,187.0,198.0,151.0,26.0,24.0,12.0,12.0,9.0,9.0,0.0,2.0,8.0,6.0,7.0,4.0,63.0,57.0,25.0,20.0,9.0,6.0,3.0,2.0,1.0,7.0,13.0,18.0
11352428.0,1.0,0.77,0.47,0.31,41.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,7.0,7.0,7.0,2.0,6.0,2.0,1.0,2.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0,195.0,286.0,159.0,251.0,22.0,20.0,5.0,12.0,3.0,8.0,2.0,0.0,16.0,11.0,12.0,7.0,65.0,61.0,30.0,27.0,3.0,2.0,11.0,11.0,1.0,7.0,4.0,6.0
11352337.0,1.81,0.22,1.26,0.17,66.0,4.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,8.0,3.0,6.0,9.0,3.0,4.0,2.0,0.0,0.0,0.0,6.0,3.0,1.0,2.0,0.0,0.0,297.0,145.0,270.0,104.0,22.0,32.0,14.0,14.0,8.0,11.0,2.0,1.0,12.0,3.0,7.0,3.0,51.0,61.0,24.0,20.0,7.0,7.0,3.0,7.0,2.0,2.0,12.0,5.0
11352407.0,0.55,1.38,0.54,1.12,57.0,3.0,3.0,3.0,5.0,1.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,3.0,10.0,10.0,6.0,3.0,0.0,3.0,0.0,3.0,5.0,13.0,3.0,3.0,0.0,0.0,234.0,180.0,203.0,144.0,14.0,22.0,9.0,12.0,7.0,4.0,3.0,3.0,12.0,9.0,5.0,6.0,61.0,54.0,20.0,25.0,1.0,5.0,7.0,11.0,3.0,5.0,9.0,9.0
11352389.0,0.45,0.07,0.4,0.15,58.0,1.0,0.0,2.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,7.0,10.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,370.0,269.0,332.0,237.0,29.0,24.0,21.0,15.0,4.0,2.0,1.0,1.0,8.0,2.0,7.0,2.0,52.0,50.0,19.0,14.0,2.0,2.0,7.0,3.0,2.0,4.0,6.0,7.0
11352399.0,0.79,0.02,0.78,0.14,48.0,2.0,1.0,5.0,0.0,2.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,3.0,12.0,7.0,1.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,209.0,227.0,163.0,174.0,26.0,31.0,11.0,9.0,9.0,7.0,4.0,2.0,9.0,8.0,4.0,3.0,71.0,73.0,37.0,24.0,19.0,10.0,8.0,8.0,5.0,9.0,13.0,6.0
11352346.0,0.2,1.05,0.04,0.53,33.0,1.0,1.0,1.0,5.0,3.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,8.0,3.0,4.0,1.0,0.0,2.0,0.0,2.0,2.0,8.0,1.0,1.0,0.0,0.0,153.0,313.0,121.0,278.0,20.0,27.0,7.0,16.0,6.0,13.0,0.0,2.0,7.0,6.0,4.0,4.0,54.0,64.0,22.0,26.0,6.0,9.0,9.0,6.0,2.0,3.0,13.0,2.0
11352475.0,0.04,1.89,0.28,0.42,57.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,6.0,4.0,2.0,3.0,0.0,4.0,0.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,319.0,244.0,291.0,210.0,15.0,26.0,9.0,13.0,5.0,4.0,1.0,2.0,10.0,9.0,6.0,7.0,50.0,48.0,16.0,28.0,2.0,5.0,5.0,10.0,5.0,4.0,5.0,3.0
11352437.0,0.47,1.34,0.25,1.16,48.0,2.0,5.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,15.0,9.0,4.0,1.0,0.0,3.0,0.0,2.0,5.0,8.0,4.0,2.0,0.0,0.0,195.0,218.0,156.0,195.0,29.0,14.0,13.0,7.0,11.0,7.0,2.0,2.0,13.0,11.0,7.0,10.0,69.0,48.0,23.0,33.0,6.0,5.0,6.0,10.0,2.0,5.0,7.0,15.0
11352456.0,0.4,0.37,0.41,0.18,61.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,7.0,7.0,4.0,4.0,1.0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,289.0,187.0,243.0,149.0,30.0,25.0,17.0,7.0,7.0,5.0,2.0,3.0,4.0,13.0,1.0,10.0,66.0,63.0,20.0,26.0,7.0,7.0,7.0,5.0,2.0,5.0,3.0,3.0
11352495.0,0.78,0.27,0.5,0.23,41.0,2.0,0.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,8.0,13.0,4.0,8.0,3.0,0.0,3.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,202.0,291.0,168.0,253.0,20.0,31.0,8.0,12.0,9.0,8.0,2.0,3.0,6.0,11.0,3.0,3.0,62.0,67.0,26.0,18.0,8.0,3.0,11.0,10.0,6.0,2.0,5.0,7.0
11352447.0,1.34,0.25,2.28,0.21,71.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,10.0,2.0,3.0,6.0,2.0,0.0,2.0,0.0,7.0,4.0,0.0,4.0,0.0,0.0,365.0,147.0,321.0,97.0,34.0,27.0,22.0,7.0,11.0,3.0,5.0,0.0,9.0,0.0,7.0,0.0,70.0,63.0,20.0,15.0,5.0,8.0,7.0,5.0,5.0,5.0,6.0,12.0
11352484.0,0.51,0.09,0.9,0.08,70.0,2.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,8.0,7.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,371.0,153.0,348.0,116.0,21.0,28.0,14.0,8.0,10.0,8.0,2.0,2.0,8.0,7.0,5.0,6.0,51.0,48.0,19.0,24.0,9.0,2.0,1.0,8.0,5.0,1.0,5.0,12.0
11352524.0,0.0,1.59,0.02,0.85,16.0,0.0,3.0,0.0,4.0,0.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,5.0,2.0,0.0,2.0,0.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,82.0,399.0,56.0,369.0,21.0,14.0,10.0,10.0,1.0,22.0,0.0,5.0,9.0,5.0,3.0,2.0,48.0,61.0,11.0,19.0,3.0,5.0,5.0,9.0,3.0,3.0,20.0,2.0
11352504.0,1.13,0.95,0.86,0.04,69.0,5.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,8.0,6.0,1.0,4.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,379.0,165.0,337.0,124.0,18.0,27.0,10.0,11.0,13.0,6.0,1.0,0.0,8.0,9.0,4.0,5.0,75.0,67.0,17.0,29.0,2.0,8.0,8.0,10.0,3.0,7.0,8.0,16.0
11352466.0,0.64,1.41,0.74,0.54,84.0,2.0,2.0,3.0,1.0,4.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,10.0,6.0,2.0,4.0,0.0,2.0,0.0,1.0,5.0,4.0,1.0,2.0,0.0,0.0,361.0,62.0,326.0,31.0,24.0,17.0,17.0,4.0,17.0,7.0,4.0,0.0,8.0,4.0,4.0,3.0,63.0,49.0,18.0,26.0,5.0,9.0,3.0,8.0,3.0,11.0,7.0,17.0
11352543.0,0.63,0.96,0.5,0.24,55.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,11.0,4.0,6.0,2.0,2.0,2.0,2.0,3.0,6.0,2.0,2.0,0.0,0.0,233.0,184.0,193.0,143.0,30.0,32.0,14.0,12.0,6.0,6.0,1.0,0.0,9.0,15.0,1.0,5.0,72.0,74.0,29.0,29.0,9.0,8.0,12.0,13.0,4.0,0.0,8.0,9.0
11352570.0,1.12,0.24,0.81,0.12,69.0,1.0,0.0,3.0,3.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,7.0,8.0,12.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,326.0,146.0,287.0,94.0,18.0,28.0,10.0,12.0,10.0,2.0,1.0,0.0,9.0,5.0,6.0,1.0,69.0,77.0,36.0,23.0,13.0,9.0,11.0,6.0,4.0,8.0,9.0,7.0
11352578.0,0.9,0.72,0.47,0.41,40.0,3.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,4.0,12.0,9.0,4.0,1.0,1.0,1.0,1.0,6.0,7.0,1.0,2.0,0.0,0.0,180.0,263.0,142.0,219.0,21.0,23.0,6.0,10.0,8.0,13.0,1.0,2.0,11.0,10.0,4.0,5.0,68.0,74.0,30.0,32.0,6.0,7.0,14.0,15.0,5.0,3.0,13.0,3.0
11352597.0,0.35,1.48,0.26,0.2,46.0,4.0,3.0,2.0,1.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,13.0,18.0,3.0,0.0,0.0,3.0,0.0,2.0,4.0,7.0,2.0,3.0,0.0,0.0,212.0,239.0,161.0,182.0,30.0,29.0,10.0,15.0,6.0,15.0,2.0,3.0,6.0,9.0,4.0,5.0,73.0,85.0,19.0,28.0,5.0,11.0,6.0,9.0,5.0,5.0,23.0,6.0
11352594.0,0.68,1.04,0.19,0.05,60.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,8.0,13.0,7.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,307.0,198.0,263.0,164.0,29.0,25.0,18.0,13.0,6.0,8.0,3.0,1.0,8.0,7.0,6.0,2.0,60.0,57.0,24.0,19.0,4.0,2.0,9.0,7.0,5.0,7.0,6.0,7.0
11352584.0,1.04,0.33,0.31,0.2,70.0,2.0,0.0,4.0,3.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,5.0,7.0,3.0,3.0,3.0,0.0,3.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,419.0,175.0,387.0,141.0,20.0,28.0,14.0,15.0,3.0,5.0,1.0,2.0,5.0,7.0,1.0,3.0,52.0,49.0,16.0,13.0,5.0,1.0,6.0,7.0,4.0,4.0,7.0,9.0
11352590.0,0.72,0.72,0.39,0.35,33.0,0.0,1.0,7.0,4.0,1.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,9.0,8.0,5.0,6.0,2.0,1.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,160.0,344.0,113.0,297.0,35.0,29.0,12.0,15.0,16.0,9.0,5.0,0.0,10.0,8.0,5.0,5.0,75.0,78.0,25.0,24.0,9.0,9.0,7.0,8.0,5.0,4.0,11.0,19.0
11352551.0,1.11,0.54,0.49,0.38,59.0,4.0,0.0,5.0,3.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,6.0,6.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,4.0,0.0,0.0,292.0,197.0,253.0,160.0,26.0,20.0,13.0,7.0,7.0,6.0,5.0,1.0,9.0,8.0,5.0,8.0,56.0,49.0,23.0,26.0,7.0,3.0,2.0,9.0,3.0,3.0,4.0,8.0
11352561.0,0.47,1.06,0.41,0.59,48.0,1.0,6.0,2.0,1.0,1.0,6.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,7.0,13.0,7.0,4.0,5.0,1.0,2.0,0.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,231.0,253.0,184.0,211.0,38.0,19.0,15.0,7.0,3.0,5.0,1.0,2.0,15.0,10.0,6.0,4.0,69.0,67.0,28.0,24.0,4.0,2.0,14.0,11.0,4.0,4.0,7.0,5.0
11352602.0,1.02,0.06,0.6,0.28,66.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,11.0,10.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,310.0,161.0,265.0,118.0,24.0,21.0,15.0,6.0,12.0,4.0,5.0,0.0,9.0,11.0,4.0,6.0,72.0,62.0,23.0,22.0,4.0,0.0,10.0,12.0,4.0,8.0,2.0,15.0
11352600.0,0.32,0.56,0.5,0.66,33.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,8.0,8.0,7.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,161.0,346.0,124.0,311.0,23.0,18.0,6.0,14.0,5.0,3.0,3.0,0.0,11.0,12.0,8.0,8.0,56.0,61.0,33.0,26.0,3.0,4.0,10.0,6.0,8.0,3.0,10.0,4.0
11352615.0,0.6,0.18,0.41,0.36,63.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,3.0,16.0,10.0,4.0,4.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,271.0,160.0,227.0,117.0,22.0,29.0,9.0,14.0,12.0,7.0,4.0,2.0,16.0,7.0,10.0,5.0,78.0,68.0,31.0,36.0,7.0,13.0,7.0,15.0,4.0,3.0,7.0,15.0
11352626.0,0.4,0.6,1.0,0.16,36.0,2.0,2.0,5.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,10.0,11.0,3.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,176.0,330.0,147.0,299.0,20.0,15.0,9.0,12.0,11.0,8.0,6.0,3.0,19.0,10.0,11.0,4.0,54.0,52.0,27.0,21.0,4.0,2.0,11.0,11.0,6.0,4.0,8.0,12.0
11352608.0,0.38,0.5,0.55,0.18,76.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,3.0,11.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,395.0,122.0,359.0,84.0,26.0,18.0,17.0,4.0,10.0,5.0,4.0,2.0,7.0,5.0,3.0,1.0,60.0,60.0,23.0,22.0,6.0,11.0,6.0,8.0,6.0,4.0,4.0,7.0
11352611.0,0.64,0.56,0.21,0.16,42.0,1.0,1.0,2.0,2.0,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,245.0,339.0,212.0,312.0,27.0,28.0,13.0,21.0,7.0,3.0,0.0,2.0,16.0,9.0,9.0,2.0,60.0,49.0,22.0,23.0,0.0,4.0,8.0,14.0,2.0,5.0,1.0,7.0
11352621.0,1.09,0.4,0.68,0.13,68.0,7.0,2.0,3.0,0.0,2.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,8.0,5.0,0.0,5.0,2.0,0.0,2.0,0.0,7.0,3.0,2.0,7.0,0.0,0.0,337.0,160.0,308.0,120.0,16.0,26.0,8.0,14.0,15.0,3.0,3.0,1.0,15.0,2.0,9.0,2.0,61.0,57.0,24.0,24.0,5.0,10.0,5.0,9.0,2.0,4.0,3.0,13.0
11352625.0,0.8,1.97,0.52,2.14,37.0,2.0,7.0,1.0,2.0,0.0,8.0,2.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,6.0,5.0,5.0,1.0,2.0,4.0,1.0,4.0,2.0,10.0,5.0,1.0,0.0,0.0,174.0,306.0,153.0,283.0,13.0,16.0,10.0,11.0,7.0,17.0,2.0,2.0,5.0,8.0,2.0,4.0,41.0,52.0,24.0,18.0,8.0,4.0,8.0,7.0,2.0,3.0,19.0,2.0
11352600.0,0.32,0.56,0.5,0.66,33.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,8.0,8.0,7.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,161.0,346.0,124.0,311.0,23.0,18.0,6.0,14.0,5.0,3.0,3.0,0.0,11.0,12.0,8.0,8.0,56.0,61.0,33.0,26.0,3.0,4.0,10.0,6.0,8.0,3.0,10.0,4.0
11352605.0,0.15,0.2,0.03,0.36,23.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,6.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,110.0,380.0,74.0,342.0,23.0,24.0,6.0,13.0,2.0,7.0,1.0,4.0,3.0,10.0,2.0,6.0,48.0,59.0,16.0,18.0,2.0,3.0,8.0,3.0,5.0,1.0,8.0,2.0
11352618.0,0.27,0.11,0.28,0.07,46.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,9.0,9.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,213.0,257.0,172.0,222.0,27.0,30.0,11.0,16.0,7.0,6.0,0.0,1.0,9.0,10.0,4.0,6.0,62.0,57.0,25.0,24.0,9.0,4.0,9.0,5.0,5.0,3.0,2.0,12.0
11352627.0,0.76,0.87,0.14,0.56,39.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,7.0,6.0,9.0,1.0,7.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,3.0,0.0,0.0,164.0,266.0,134.0,236.0,25.0,16.0,13.0,7.0,7.0,5.0,2.0,0.0,8.0,8.0,4.0,2.0,60.0,60.0,33.0,27.0,5.0,2.0,15.0,16.0,6.0,0.0,7.0,8.0
